Data from 20250701_urea_2M_exp3_MAYP1162681_21-59-51-166.txt Node
Date: Tue Jul 01 21:59:51 BST 2025
User: adleo
Spectrometer: MAYP116268
Trigger mode: 0
Integration Time (sec): 4.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
179.565	3844.01
179.642	4044.52
179.718	4198.06
179.795	4336.07
179.871	4458.57
179.948	4522.51
180.024	4599.06
180.101	4683.29
180.177	4741.2
180.254	4827.94
180.33	4911.51
180.407	5193.06
180.483	5492.72
180.56	5799.39
180.636	6077.67
180.712	6033.83
180.789	6071.26
180.865	6116.96
180.942	6146.08
181.018	6181.4
181.095	6228.12
181.171	6246.88
181.248	6246.31
181.324	6304.85
181.4	6331.44
181.477	6369.66
181.553	6419.37
181.63	6490.24
181.706	6548.4
181.782	6571.95
181.859	6565.33
181.935	6579.35
182.011	6569.03
182.088	6625.32
182.164	6693.8
182.24	6746.74
182.317	6780.88
182.393	6773.15
182.469	6823.77
182.546	6873.96
182.622	6894.42
182.698	6882.75
182.775	6930.3
182.851	6982.03
182.927	6956.9
183.003	6940.72
183.08	6913.54
183.156	6942.31
183.232	6935.06
183.308	6892.54
183.385	6923.52
183.461	6985.44
183.537	6988.09
183.613	7028.54
183.69	6996.97
183.766	6958.13
183.842	6988.89
183.918	7006.57
183.995	7050.86
184.071	7058.36
184.147	7037.26
184.223	6997.27
184.299	7039.18
184.375	6997.19
184.452	7024.69
184.528	7147.82
184.604	7187.83
184.68	7234.72
184.756	7262.26
184.832	7276.68
184.908	7292.38
184.985	7287.58
185.061	7228.29
185.137	7255.01
185.213	7214.27
185.289	7221.24
185.365	7194.91
185.441	7178.67
185.517	7225.07
185.593	7216.61
185.669	7209.49
185.745	7247.32
185.822	7305.62
185.898	7276.63
185.974	7310.69
186.05	7277.66
186.126	7203.89
186.202	7176.89
186.278	7162.91
186.354	7129.88
186.43	7153.35
186.506	7151.62
186.582	7151.38
186.658	7176.88
186.734	7111.37
186.81	7116.17
186.886	7124.43
186.962	7169.54
187.038	7160.8
187.114	7129.78
187.19	7154.87
187.266	7126.53
187.341	7122.87
187.417	7098.42
187.493	7104.18
187.569	7115.19
187.645	7093.76
187.721	7056.32
187.797	7083.27
187.873	7096.92
187.949	7074.82
188.025	7055.73
188.101	7062.6
188.176	7082.2
188.252	7067.7
188.328	7095.35
188.404	7103.08
188.48	7082.86
188.556	7058.11
188.632	7054.8
188.707	7058.98
188.783	7048.4
188.859	7030.21
188.935	6996.08
189.011	7024.43
189.086	6994.94
189.162	6964.33
189.238	6954.96
189.314	6939.98
189.39	6920.23
189.465	6892.17
189.541	6953.49
189.617	6898.14
189.693	6879.36
189.768	6893.16
189.844	6982.39
189.92	6952.96
189.996	6981.36
190.071	7021.91
190.147	7017.1
190.223	7047.72
190.298	7020.61
190.374	6974.59
190.45	7015.94
190.526	7042.66
190.601	7024.49
190.677	7028.29
190.753	7126.77
190.828	7141.52
190.904	7197.55
190.98	7255.38
191.055	7300.36
191.131	7269.59
191.207	7339.17
191.282	7376.5
191.358	7340.65
191.433	7281.88
191.509	7331.53
191.585	7321.53
191.66	7323.36
191.736	7352.67
191.811	7319.03
191.887	7378.84
191.963	7457.91
192.038	7474.88
192.114	7472.71
192.189	7481.51
192.265	7467.49
192.34	7386.44
192.416	7386.34
192.491	7375.04
192.567	7380.43
192.642	7385.72
192.718	7382.07
192.793	7339.19
192.869	7324.01
192.944	7335.49
193.02	7364.53
193.095	7379.57
193.171	7402.74
193.246	7405.96
193.322	7396.06
193.397	7405.09
193.473	7353.93
193.548	7294.7
193.624	7319.03
193.699	7317.97
193.775	7376.45
193.85	7390.37
193.925	7421.67
194.001	7420.81
194.076	7391.1
194.152	7354.7
194.227	7327.2
194.302	7297.95
194.378	7310.92
194.453	7298.19
194.529	7338.72
194.604	7290.46
194.679	7268.69
194.755	7204.26
194.83	7248.75
194.905	7238.99
194.981	7268.32
195.056	7242.62
195.131	7261.88
195.207	7255.2
195.282	7228.58
195.357	7161.41
195.433	7208.07
195.508	7170.14
195.583	7191.86
195.659	7243.11
195.734	7268.69
195.809	7266.91
195.884	7297.27
195.96	7300.63
196.035	7348.83
196.11	7334.36
196.185	7377.76
196.261	7393.52
196.336	7503.17
196.411	7455.31
196.486	7476.61
196.561	7449.83
196.637	7484.04
196.712	7532.47
196.787	7536.7
196.862	7586.54
196.937	7621.01
197.013	7643.9
197.088	7678.03
197.163	7756.05
197.238	7814.24
197.313	7808.71
197.388	7852.27
197.464	7953.92
197.539	7990.37
197.614	7973.83
197.689	8019.05
197.764	8069.28
197.839	8136.23
197.914	8105.2
197.989	8176.01
198.065	8221.32
198.14	8399.18
198.215	8493.2
198.29	8545.19
198.365	8590.32
198.44	8625.63
198.515	8721.99
198.59	8775.61
198.665	8867.1
198.74	8894.49
198.815	8905.38
198.89	8990.56
198.965	9093.84
199.04	9082.76
199.115	9137.05
199.19	9286.31
199.265	9293.19
199.34	9332.05
199.415	9448.03
199.49	9526.3
199.565	9561.74
199.64	9645.18
199.715	9632.75
199.79	9652.88
199.865	9670.8
199.94	9664.15
200.015	9778.64
200.09	9796.75
200.165	9819.1
200.24	9837.98
200.315	9974.64
200.39	10020.16
200.464	10034.8
200.539	10035.23
200.614	10091.29
200.689	10174.96
200.764	10190.29
200.839	10252.35
200.914	10265.31
200.989	10229.99
201.063	10277.05
201.138	10219.52
201.213	10220.97
201.288	10155.8
201.363	10176.32
201.438	10177.47
201.512	10239.21
201.587	10175.08
201.662	10192.91
201.737	10233.61
201.812	10263.34
201.886	10150.04
201.961	10183.92
202.036	10144.91
202.111	10141.59
202.186	10040.58
202.26	9978.29
202.335	9905.94
202.41	9886.05
202.485	9831.2
202.559	9763.05
202.634	9668.37
202.709	9696.14
202.784	9624.63
202.858	9620.68
202.933	9549.22
203.008	9524.66
203.082	9459.84
203.157	9453.15
203.232	9299.56
203.306	9226.88
203.381	9117.37
203.456	9035.62
203.53	8956.8
203.605	8889.3
203.68	8811.72
203.754	8788.35
203.829	8736.07
203.904	8664.99
203.978	8621.08
204.053	8632.88
204.127	8583.17
204.202	8580.04
204.277	8517.39
204.351	8494.87
204.426	8477.83
204.5	8449.54
204.575	8328.76
204.65	8357.55
204.724	8336.75
204.799	8366.41
204.873	8350.96
204.948	8341.1
205.022	8300.84
205.097	8268.34
205.171	8313.32
205.246	8333.2
205.32	8329.31
205.395	8332
205.469	8305.41
205.544	8325.68
205.618	8266.69
205.693	8312.35
205.767	8266.99
205.842	8341.48
205.916	8322.91
205.991	8282.11
206.065	8304.77
206.14	8365.19
206.214	8347.09
206.289	8319.08
206.363	8358.1
206.438	8366.96
206.512	8398.04
206.586	8461.54
206.661	8487.78
206.735	8416.37
206.81	8424.84
206.884	8478.38
206.958	8432.49
207.033	8490.92
207.107	8518.7
207.181	8624.55
207.256	8597.36
207.33	8665.87
207.405	8705.41
207.479	8771.44
